layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
0,0.99956894,example_0006,code,0.5,2048,bloat_sweep
1,0.9987501,example_0006,code,0.5,2048,bloat_sweep
2,0.997895,example_0006,code,0.5,2048,bloat_sweep
3,0.9926046,example_0006,code,0.5,2048,bloat_sweep
4,0.98591155,example_0006,code,0.5,2048,bloat_sweep
5,0.9783114,example_0006,code,0.5,2048,bloat_sweep
6,0.97240734,example_0006,code,0.5,2048,bloat_sweep
7,0.97704595,example_0006,code,0.5,2048,bloat_sweep
8,0.9747376,example_0006,code,0.5,2048,bloat_sweep
9,0.979932,example_0006,code,0.5,2048,bloat_sweep
10,0.9800221,example_0006,code,0.5,2048,bloat_sweep
11,0.97915757,example_0006,code,0.5,2048,bloat_sweep
12,0.96825457,example_0006,code,0.5,2048,bloat_sweep
13,0.95690197,example_0006,code,0.5,2048,bloat_sweep
14,0.94829094,example_0006,code,0.5,2048,bloat_sweep
15,0.9234041,example_0006,code,0.5,2048,bloat_sweep
16,0.91762733,example_0006,code,0.5,2048,bloat_sweep
17,0.93663085,example_0006,code,0.5,2048,bloat_sweep
18,0.9477258,example_0006,code,0.5,2048,bloat_sweep
19,0.9402544,example_0006,code,0.5,2048,bloat_sweep
20,0.96370286,example_0006,code,0.5,2048,bloat_sweep
21,0.9681933,example_0006,code,0.5,2048,bloat_sweep
22,0.9659639,example_0006,code,0.5,2048,bloat_sweep
23,0.9575392,example_0006,code,0.5,2048,bloat_sweep
0,0.9996714,example_0007,code,0.5,2048,bloat_sweep
1,0.9993682,example_0007,code,0.5,2048,bloat_sweep
2,0.9981374,example_0007,code,0.5,2048,bloat_sweep
3,0.9887183,example_0007,code,0.5,2048,bloat_sweep
4,0.9811442,example_0007,code,0.5,2048,bloat_sweep
5,0.9714356,example_0007,code,0.5,2048,bloat_sweep
6,0.9691035,example_0007,code,0.5,2048,bloat_sweep
7,0.9720428,example_0007,code,0.5,2048,bloat_sweep
8,0.9645032,example_0007,code,0.5,2048,bloat_sweep
9,0.9699075,example_0007,code,0.5,2048,bloat_sweep
10,0.96948755,example_0007,code,0.5,2048,bloat_sweep
11,0.9702811,example_0007,code,0.5,2048,bloat_sweep
12,0.96328145,example_0007,code,0.5,2048,bloat_sweep
13,0.9575777,example_0007,code,0.5,2048,bloat_sweep
14,0.959273,example_0007,code,0.5,2048,bloat_sweep
15,0.94120216,example_0007,code,0.5,2048,bloat_sweep
16,0.9181849,example_0007,code,0.5,2048,bloat_sweep
17,0.9394779,example_0007,code,0.5,2048,bloat_sweep
18,0.9490256,example_0007,code,0.5,2048,bloat_sweep
19,0.9463857,example_0007,code,0.5,2048,bloat_sweep
20,0.97613245,example_0007,code,0.5,2048,bloat_sweep
21,0.9834577,example_0007,code,0.5,2048,bloat_sweep
22,0.9804712,example_0007,code,0.5,2048,bloat_sweep
23,0.97785175,example_0007,code,0.5,2048,bloat_sweep
0,0.999438,example_0000,code,0.5,4096,bloat_sweep
1,0.9993581,example_0000,code,0.5,4096,bloat_sweep
2,0.9989471,example_0000,code,0.5,4096,bloat_sweep
3,0.9982348,example_0000,code,0.5,4096,bloat_sweep
4,0.9941635,example_0000,code,0.5,4096,bloat_sweep
5,0.990416,example_0000,code,0.5,4096,bloat_sweep
6,0.9875828,example_0000,code,0.5,4096,bloat_sweep
7,0.98651373,example_0000,code,0.5,4096,bloat_sweep
8,0.9849454,example_0000,code,0.5,4096,bloat_sweep
9,0.98693717,example_0000,code,0.5,4096,bloat_sweep
10,0.9864112,example_0000,code,0.5,4096,bloat_sweep
11,0.9856745,example_0000,code,0.5,4096,bloat_sweep
12,0.9721356,example_0000,code,0.5,4096,bloat_sweep
13,0.96656495,example_0000,code,0.5,4096,bloat_sweep
14,0.95323026,example_0000,code,0.5,4096,bloat_sweep
15,0.94610715,example_0000,code,0.5,4096,bloat_sweep
16,0.9080177,example_0000,code,0.5,4096,bloat_sweep
17,0.91595256,example_0000,code,0.5,4096,bloat_sweep
18,0.9166243,example_0000,code,0.5,4096,bloat_sweep
19,0.89878225,example_0000,code,0.5,4096,bloat_sweep
20,0.90613335,example_0000,code,0.5,4096,bloat_sweep
21,0.93694603,example_0000,code,0.5,4096,bloat_sweep
22,0.9258554,example_0000,code,0.5,4096,bloat_sweep
23,0.8849882,example_0000,code,0.5,4096,bloat_sweep
0,0.9996769,example_0001,code,0.5,4096,bloat_sweep
1,0.9981247,example_0001,code,0.5,4096,bloat_sweep
2,0.99207586,example_0001,code,0.5,4096,bloat_sweep
3,0.9584507,example_0001,code,0.5,4096,bloat_sweep
4,0.9378452,example_0001,code,0.5,4096,bloat_sweep
5,0.94089687,example_0001,code,0.5,4096,bloat_sweep
6,0.9332271,example_0001,code,0.5,4096,bloat_sweep
7,0.9437168,example_0001,code,0.5,4096,bloat_sweep
8,0.9318462,example_0001,code,0.5,4096,bloat_sweep
9,0.9429861,example_0001,code,0.5,4096,bloat_sweep
10,0.9416028,example_0001,code,0.5,4096,bloat_sweep
11,0.9306684,example_0001,code,0.5,4096,bloat_sweep
12,0.9237717,example_0001,code,0.5,4096,bloat_sweep
13,0.9175072,example_0001,code,0.5,4096,bloat_sweep
14,0.9289195,example_0001,code,0.5,4096,bloat_sweep
15,0.9154481,example_0001,code,0.5,4096,bloat_sweep
16,0.8952477,example_0001,code,0.5,4096,bloat_sweep
17,0.91949403,example_0001,code,0.5,4096,bloat_sweep
18,0.92778933,example_0001,code,0.5,4096,bloat_sweep
19,0.91041183,example_0001,code,0.5,4096,bloat_sweep
20,0.9231691,example_0001,code,0.5,4096,bloat_sweep
21,0.94246787,example_0001,code,0.5,4096,bloat_sweep
22,0.93258166,example_0001,code,0.5,4096,bloat_sweep
23,0.9038648,example_0001,code,0.5,4096,bloat_sweep
0,0.99967515,example_0002,code,0.5,4096,bloat_sweep
1,0.99899,example_0002,code,0.5,4096,bloat_sweep
2,0.9981274,example_0002,code,0.5,4096,bloat_sweep
3,0.98929733,example_0002,code,0.5,4096,bloat_sweep
4,0.9847028,example_0002,code,0.5,4096,bloat_sweep
5,0.98127353,example_0002,code,0.5,4096,bloat_sweep
6,0.97864276,example_0002,code,0.5,4096,bloat_sweep
7,0.98132896,example_0002,code,0.5,4096,bloat_sweep
8,0.9806581,example_0002,code,0.5,4096,bloat_sweep
9,0.98499376,example_0002,code,0.5,4096,bloat_sweep
10,0.9822754,example_0002,code,0.5,4096,bloat_sweep
11,0.98074,example_0002,code,0.5,4096,bloat_sweep
12,0.9688126,example_0002,code,0.5,4096,bloat_sweep
13,0.96359444,example_0002,code,0.5,4096,bloat_sweep
14,0.96834505,example_0002,code,0.5,4096,bloat_sweep
15,0.9564544,example_0002,code,0.5,4096,bloat_sweep
16,0.9389204,example_0002,code,0.5,4096,bloat_sweep
17,0.9492553,example_0002,code,0.5,4096,bloat_sweep
18,0.9500488,example_0002,code,0.5,4096,bloat_sweep
19,0.93028164,example_0002,code,0.5,4096,bloat_sweep
20,0.94115376,example_0002,code,0.5,4096,bloat_sweep
21,0.96083784,example_0002,code,0.5,4096,bloat_sweep
22,0.94848895,example_0002,code,0.5,4096,bloat_sweep
23,0.9324895,example_0002,code,0.5,4096,bloat_sweep
0,0.99956834,example_0003,code,0.5,4096,bloat_sweep
1,0.9987547,example_0003,code,0.5,4096,bloat_sweep
2,0.99669623,example_0003,code,0.5,4096,bloat_sweep
3,0.99155813,example_0003,code,0.5,4096,bloat_sweep
4,0.9827957,example_0003,code,0.5,4096,bloat_sweep
5,0.9654962,example_0003,code,0.5,4096,bloat_sweep
6,0.9553131,example_0003,code,0.5,4096,bloat_sweep
7,0.9540641,example_0003,code,0.5,4096,bloat_sweep
8,0.9482884,example_0003,code,0.5,4096,bloat_sweep
9,0.9638001,example_0003,code,0.5,4096,bloat_sweep
10,0.9625436,example_0003,code,0.5,4096,bloat_sweep
11,0.9565813,example_0003,code,0.5,4096,bloat_sweep
12,0.94208896,example_0003,code,0.5,4096,bloat_sweep
13,0.92641836,example_0003,code,0.5,4096,bloat_sweep
14,0.93474984,example_0003,code,0.5,4096,bloat_sweep
15,0.9045417,example_0003,code,0.5,4096,bloat_sweep
16,0.8902556,example_0003,code,0.5,4096,bloat_sweep
17,0.9138439,example_0003,code,0.5,4096,bloat_sweep
18,0.9264224,example_0003,code,0.5,4096,bloat_sweep
19,0.91623175,example_0003,code,0.5,4096,bloat_sweep
20,0.9081069,example_0003,code,0.5,4096,bloat_sweep
21,0.93653566,example_0003,code,0.5,4096,bloat_sweep
22,0.9242205,example_0003,code,0.5,4096,bloat_sweep
23,0.88558674,example_0003,code,0.5,4096,bloat_sweep
0,0.99925053,example_0004,code,0.5,4096,bloat_sweep
1,0.9981007,example_0004,code,0.5,4096,bloat_sweep
2,0.99387014,example_0004,code,0.5,4096,bloat_sweep
3,0.9707018,example_0004,code,0.5,4096,bloat_sweep
4,0.9546095,example_0004,code,0.5,4096,bloat_sweep
5,0.94543064,example_0004,code,0.5,4096,bloat_sweep
6,0.94429505,example_0004,code,0.5,4096,bloat_sweep
7,0.9466615,example_0004,code,0.5,4096,bloat_sweep
8,0.93863046,example_0004,code,0.5,4096,bloat_sweep
9,0.93983114,example_0004,code,0.5,4096,bloat_sweep
10,0.9419733,example_0004,code,0.5,4096,bloat_sweep
11,0.9404833,example_0004,code,0.5,4096,bloat_sweep
12,0.91582507,example_0004,code,0.5,4096,bloat_sweep
13,0.9039556,example_0004,code,0.5,4096,bloat_sweep
14,0.91688395,example_0004,code,0.5,4096,bloat_sweep
15,0.89425045,example_0004,code,0.5,4096,bloat_sweep
16,0.90185714,example_0004,code,0.5,4096,bloat_sweep
17,0.9227952,example_0004,code,0.5,4096,bloat_sweep
18,0.9349276,example_0004,code,0.5,4096,bloat_sweep
19,0.92666215,example_0004,code,0.5,4096,bloat_sweep
20,0.9411888,example_0004,code,0.5,4096,bloat_sweep
21,0.9609407,example_0004,code,0.5,4096,bloat_sweep
22,0.9568749,example_0004,code,0.5,4096,bloat_sweep
23,0.92115134,example_0004,code,0.5,4096,bloat_sweep
0,0.999566,example_0005,code,0.5,4096,bloat_sweep
1,0.99881387,example_0005,code,0.5,4096,bloat_sweep
2,0.9957844,example_0005,code,0.5,4096,bloat_sweep
3,0.9772356,example_0005,code,0.5,4096,bloat_sweep
4,0.9563958,example_0005,code,0.5,4096,bloat_sweep
5,0.959769,example_0005,code,0.5,4096,bloat_sweep
6,0.9589934,example_0005,code,0.5,4096,bloat_sweep
7,0.9623307,example_0005,code,0.5,4096,bloat_sweep
8,0.9611974,example_0005,code,0.5,4096,bloat_sweep
9,0.96817017,example_0005,code,0.5,4096,bloat_sweep
10,0.969315,example_0005,code,0.5,4096,bloat_sweep
11,0.9653542,example_0005,code,0.5,4096,bloat_sweep
12,0.9543081,example_0005,code,0.5,4096,bloat_sweep
13,0.95129335,example_0005,code,0.5,4096,bloat_sweep
14,0.9589491,example_0005,code,0.5,4096,bloat_sweep
15,0.94532174,example_0005,code,0.5,4096,bloat_sweep
16,0.9469072,example_0005,code,0.5,4096,bloat_sweep
17,0.9582474,example_0005,code,0.5,4096,bloat_sweep
18,0.96316266,example_0005,code,0.5,4096,bloat_sweep
19,0.9530823,example_0005,code,0.5,4096,bloat_sweep
20,0.948935,example_0005,code,0.5,4096,bloat_sweep
21,0.96476316,example_0005,code,0.5,4096,bloat_sweep
22,0.95804507,example_0005,code,0.5,4096,bloat_sweep
23,0.9396772,example_0005,code,0.5,4096,bloat_sweep
0,0.99955535,example_0006,code,0.5,4096,bloat_sweep
1,0.99926114,example_0006,code,0.5,4096,bloat_sweep
2,0.99888384,example_0006,code,0.5,4096,bloat_sweep
3,0.9949729,example_0006,code,0.5,4096,bloat_sweep
4,0.9892131,example_0006,code,0.5,4096,bloat_sweep
5,0.98083115,example_0006,code,0.5,4096,bloat_sweep
6,0.97435147,example_0006,code,0.5,4096,bloat_sweep
7,0.97774535,example_0006,code,0.5,4096,bloat_sweep
8,0.9768914,example_0006,code,0.5,4096,bloat_sweep
9,0.9798132,example_0006,code,0.5,4096,bloat_sweep
10,0.9801888,example_0006,code,0.5,4096,bloat_sweep
11,0.97856337,example_0006,code,0.5,4096,bloat_sweep
12,0.96420586,example_0006,code,0.5,4096,bloat_sweep
13,0.9514727,example_0006,code,0.5,4096,bloat_sweep
14,0.95212656,example_0006,code,0.5,4096,bloat_sweep
15,0.9363874,example_0006,code,0.5,4096,bloat_sweep
16,0.92811316,example_0006,code,0.5,4096,bloat_sweep
17,0.94241077,example_0006,code,0.5,4096,bloat_sweep
18,0.9486925,example_0006,code,0.5,4096,bloat_sweep
19,0.94001305,example_0006,code,0.5,4096,bloat_sweep
20,0.9576201,example_0006,code,0.5,4096,bloat_sweep
21,0.96998185,example_0006,code,0.5,4096,bloat_sweep
22,0.96851563,example_0006,code,0.5,4096,bloat_sweep
23,0.9628302,example_0006,code,0.5,4096,bloat_sweep
0,0.99964756,example_0007,code,0.5,4096,bloat_sweep
1,0.9986037,example_0007,code,0.5,4096,bloat_sweep
2,0.9944224,example_0007,code,0.5,4096,bloat_sweep
3,0.97373,example_0007,code,0.5,4096,bloat_sweep
4,0.9632568,example_0007,code,0.5,4096,bloat_sweep
5,0.9682489,example_0007,code,0.5,4096,bloat_sweep
6,0.96770495,example_0007,code,0.5,4096,bloat_sweep
7,0.9718287,example_0007,code,0.5,4096,bloat_sweep
8,0.9713692,example_0007,code,0.5,4096,bloat_sweep
9,0.97471553,example_0007,code,0.5,4096,bloat_sweep
10,0.9767163,example_0007,code,0.5,4096,bloat_sweep
11,0.97272736,example_0007,code,0.5,4096,bloat_sweep
12,0.95570564,example_0007,code,0.5,4096,bloat_sweep
13,0.9454995,example_0007,code,0.5,4096,bloat_sweep
14,0.9470637,example_0007,code,0.5,4096,bloat_sweep
15,0.94387764,example_0007,code,0.5,4096,bloat_sweep
16,0.939127,example_0007,code,0.5,4096,bloat_sweep
17,0.95233524,example_0007,code,0.5,4096,bloat_sweep
18,0.9580261,example_0007,code,0.5,4096,bloat_sweep
19,0.94729495,example_0007,code,0.5,4096,bloat_sweep
20,0.9566792,example_0007,code,0.5,4096,bloat_sweep
21,0.9715528,example_0007,code,0.5,4096,bloat_sweep
22,0.9697198,example_0007,code,0.5,4096,bloat_sweep
23,0.96261334,example_0007,code,0.5,4096,bloat_sweep
0,0.9985982,example_0000,code,0.5,8192,bloat_sweep
1,0.99832773,example_0000,code,0.5,8192,bloat_sweep
2,0.997772,example_0000,code,0.5,8192,bloat_sweep
3,0.99427015,example_0000,code,0.5,8192,bloat_sweep
4,0.98889637,example_0000,code,0.5,8192,bloat_sweep
5,0.98404515,example_0000,code,0.5,8192,bloat_sweep
6,0.9858192,example_0000,code,0.5,8192,bloat_sweep
7,0.98763436,example_0000,code,0.5,8192,bloat_sweep
8,0.98484594,example_0000,code,0.5,8192,bloat_sweep
9,0.9888786,example_0000,code,0.5,8192,bloat_sweep
10,0.9872617,example_0000,code,0.5,8192,bloat_sweep
11,0.9839915,example_0000,code,0.5,8192,bloat_sweep
12,0.97283906,example_0000,code,0.5,8192,bloat_sweep
13,0.96458995,example_0000,code,0.5,8192,bloat_sweep
14,0.95024556,example_0000,code,0.5,8192,bloat_sweep
15,0.9281856,example_0000,code,0.5,8192,bloat_sweep
16,0.9214211,example_0000,code,0.5,8192,bloat_sweep
17,0.93571615,example_0000,code,0.5,8192,bloat_sweep
18,0.94595236,example_0000,code,0.5,8192,bloat_sweep
19,0.92876244,example_0000,code,0.5,8192,bloat_sweep
20,0.9543241,example_0000,code,0.5,8192,bloat_sweep
21,0.9747504,example_0000,code,0.5,8192,bloat_sweep
22,0.9747179,example_0000,code,0.5,8192,bloat_sweep
23,0.9647329,example_0000,code,0.5,8192,bloat_sweep
0,0.9990256,example_0001,code,0.5,8192,bloat_sweep
1,0.99865896,example_0001,code,0.5,8192,bloat_sweep
2,0.9973323,example_0001,code,0.5,8192,bloat_sweep
3,0.9926285,example_0001,code,0.5,8192,bloat_sweep
4,0.98891443,example_0001,code,0.5,8192,bloat_sweep
5,0.98484266,example_0001,code,0.5,8192,bloat_sweep
6,0.9830525,example_0001,code,0.5,8192,bloat_sweep
7,0.98461676,example_0001,code,0.5,8192,bloat_sweep
8,0.98425585,example_0001,code,0.5,8192,bloat_sweep
9,0.98613274,example_0001,code,0.5,8192,bloat_sweep
10,0.985263,example_0001,code,0.5,8192,bloat_sweep
11,0.9806666,example_0001,code,0.5,8192,bloat_sweep
12,0.96190435,example_0001,code,0.5,8192,bloat_sweep
13,0.9473987,example_0001,code,0.5,8192,bloat_sweep
14,0.94712836,example_0001,code,0.5,8192,bloat_sweep
15,0.9276452,example_0001,code,0.5,8192,bloat_sweep
16,0.9192126,example_0001,code,0.5,8192,bloat_sweep
17,0.93905663,example_0001,code,0.5,8192,bloat_sweep
18,0.94787127,example_0001,code,0.5,8192,bloat_sweep
19,0.93707705,example_0001,code,0.5,8192,bloat_sweep
20,0.9549551,example_0001,code,0.5,8192,bloat_sweep
21,0.9732052,example_0001,code,0.5,8192,bloat_sweep
22,0.9701514,example_0001,code,0.5,8192,bloat_sweep
23,0.96190697,example_0001,code,0.5,8192,bloat_sweep
0,0.9988322,example_0002,code,0.5,8192,bloat_sweep
1,0.99840873,example_0002,code,0.5,8192,bloat_sweep
2,0.9979901,example_0002,code,0.5,8192,bloat_sweep
3,0.9932625,example_0002,code,0.5,8192,bloat_sweep
4,0.9894973,example_0002,code,0.5,8192,bloat_sweep
5,0.98862505,example_0002,code,0.5,8192,bloat_sweep
6,0.98770285,example_0002,code,0.5,8192,bloat_sweep
7,0.98802567,example_0002,code,0.5,8192,bloat_sweep
8,0.9870119,example_0002,code,0.5,8192,bloat_sweep
9,0.9888479,example_0002,code,0.5,8192,bloat_sweep
10,0.98683435,example_0002,code,0.5,8192,bloat_sweep
11,0.9847214,example_0002,code,0.5,8192,bloat_sweep
12,0.9684677,example_0002,code,0.5,8192,bloat_sweep
13,0.9589049,example_0002,code,0.5,8192,bloat_sweep
14,0.94655174,example_0002,code,0.5,8192,bloat_sweep
15,0.9346552,example_0002,code,0.5,8192,bloat_sweep
16,0.92208594,example_0002,code,0.5,8192,bloat_sweep
17,0.9374545,example_0002,code,0.5,8192,bloat_sweep
18,0.9458123,example_0002,code,0.5,8192,bloat_sweep
19,0.9210543,example_0002,code,0.5,8192,bloat_sweep
20,0.9505484,example_0002,code,0.5,8192,bloat_sweep
21,0.9665007,example_0002,code,0.5,8192,bloat_sweep
22,0.96286964,example_0002,code,0.5,8192,bloat_sweep
23,0.94990337,example_0002,code,0.5,8192,bloat_sweep
0,0.9991753,example_0003,code,0.5,8192,bloat_sweep
1,0.9985852,example_0003,code,0.5,8192,bloat_sweep
2,0.99738103,example_0003,code,0.5,8192,bloat_sweep
3,0.9936448,example_0003,code,0.5,8192,bloat_sweep
4,0.9837689,example_0003,code,0.5,8192,bloat_sweep
5,0.9686805,example_0003,code,0.5,8192,bloat_sweep
6,0.96063846,example_0003,code,0.5,8192,bloat_sweep
7,0.95668507,example_0003,code,0.5,8192,bloat_sweep
8,0.94827366,example_0003,code,0.5,8192,bloat_sweep
9,0.958885,example_0003,code,0.5,8192,bloat_sweep
10,0.9559704,example_0003,code,0.5,8192,bloat_sweep
11,0.9472736,example_0003,code,0.5,8192,bloat_sweep
12,0.9388429,example_0003,code,0.5,8192,bloat_sweep
13,0.92625403,example_0003,code,0.5,8192,bloat_sweep
14,0.9224971,example_0003,code,0.5,8192,bloat_sweep
15,0.8858573,example_0003,code,0.5,8192,bloat_sweep
16,0.8632606,example_0003,code,0.5,8192,bloat_sweep
17,0.895708,example_0003,code,0.5,8192,bloat_sweep
18,0.9174945,example_0003,code,0.5,8192,bloat_sweep
19,0.90498847,example_0003,code,0.5,8192,bloat_sweep
20,0.9420551,example_0003,code,0.5,8192,bloat_sweep
21,0.9617244,example_0003,code,0.5,8192,bloat_sweep
22,0.958285,example_0003,code,0.5,8192,bloat_sweep
23,0.94834816,example_0003,code,0.5,8192,bloat_sweep
0,0.998724,example_0004,code,0.5,8192,bloat_sweep
1,0.9986985,example_0004,code,0.5,8192,bloat_sweep
2,0.997776,example_0004,code,0.5,8192,bloat_sweep
3,0.993565,example_0004,code,0.5,8192,bloat_sweep
4,0.9793552,example_0004,code,0.5,8192,bloat_sweep
5,0.9577895,example_0004,code,0.5,8192,bloat_sweep
6,0.95153177,example_0004,code,0.5,8192,bloat_sweep
7,0.9544859,example_0004,code,0.5,8192,bloat_sweep
8,0.93910027,example_0004,code,0.5,8192,bloat_sweep
9,0.9458519,example_0004,code,0.5,8192,bloat_sweep
10,0.94819987,example_0004,code,0.5,8192,bloat_sweep
11,0.94612026,example_0004,code,0.5,8192,bloat_sweep
12,0.92478764,example_0004,code,0.5,8192,bloat_sweep
13,0.9153038,example_0004,code,0.5,8192,bloat_sweep
14,0.928626,example_0004,code,0.5,8192,bloat_sweep
15,0.9027417,example_0004,code,0.5,8192,bloat_sweep
16,0.898624,example_0004,code,0.5,8192,bloat_sweep
17,0.9252591,example_0004,code,0.5,8192,bloat_sweep
18,0.9353218,example_0004,code,0.5,8192,bloat_sweep
19,0.9255564,example_0004,code,0.5,8192,bloat_sweep
20,0.9555928,example_0004,code,0.5,8192,bloat_sweep
21,0.968228,example_0004,code,0.5,8192,bloat_sweep
22,0.963734,example_0004,code,0.5,8192,bloat_sweep
23,0.93486184,example_0004,code,0.5,8192,bloat_sweep
0,0.99910665,example_0005,code,0.5,8192,bloat_sweep
1,0.9985994,example_0005,code,0.5,8192,bloat_sweep
2,0.99688756,example_0005,code,0.5,8192,bloat_sweep
3,0.9903353,example_0005,code,0.5,8192,bloat_sweep
4,0.9855846,example_0005,code,0.5,8192,bloat_sweep
5,0.98511565,example_0005,code,0.5,8192,bloat_sweep
6,0.9826785,example_0005,code,0.5,8192,bloat_sweep
7,0.9848431,example_0005,code,0.5,8192,bloat_sweep
8,0.98428726,example_0005,code,0.5,8192,bloat_sweep
9,0.98719215,example_0005,code,0.5,8192,bloat_sweep
10,0.9859547,example_0005,code,0.5,8192,bloat_sweep
11,0.9835155,example_0005,code,0.5,8192,bloat_sweep
12,0.9693467,example_0005,code,0.5,8192,bloat_sweep
13,0.95940274,example_0005,code,0.5,8192,bloat_sweep
14,0.9563303,example_0005,code,0.5,8192,bloat_sweep
15,0.9456635,example_0005,code,0.5,8192,bloat_sweep
16,0.9335726,example_0005,code,0.5,8192,bloat_sweep
17,0.9495036,example_0005,code,0.5,8192,bloat_sweep
18,0.95292264,example_0005,code,0.5,8192,bloat_sweep
19,0.94312924,example_0005,code,0.5,8192,bloat_sweep
20,0.9640713,example_0005,code,0.5,8192,bloat_sweep
21,0.9757074,example_0005,code,0.5,8192,bloat_sweep
22,0.97248447,example_0005,code,0.5,8192,bloat_sweep
23,0.9610215,example_0005,code,0.5,8192,bloat_sweep
0,0.9991167,example_0006,code,0.5,8192,bloat_sweep
1,0.9983742,example_0006,code,0.5,8192,bloat_sweep
2,0.9968582,example_0006,code,0.5,8192,bloat_sweep
3,0.98792696,example_0006,code,0.5,8192,bloat_sweep
4,0.977386,example_0006,code,0.5,8192,bloat_sweep
5,0.96906894,example_0006,code,0.5,8192,bloat_sweep
6,0.9645116,example_0006,code,0.5,8192,bloat_sweep
7,0.97105163,example_0006,code,0.5,8192,bloat_sweep
8,0.97035104,example_0006,code,0.5,8192,bloat_sweep
9,0.97516954,example_0006,code,0.5,8192,bloat_sweep
10,0.97315705,example_0006,code,0.5,8192,bloat_sweep
11,0.9676021,example_0006,code,0.5,8192,bloat_sweep
12,0.94324315,example_0006,code,0.5,8192,bloat_sweep
13,0.9247401,example_0006,code,0.5,8192,bloat_sweep
14,0.9082707,example_0006,code,0.5,8192,bloat_sweep
15,0.8799806,example_0006,code,0.5,8192,bloat_sweep
16,0.8802176,example_0006,code,0.5,8192,bloat_sweep
17,0.90820193,example_0006,code,0.5,8192,bloat_sweep
18,0.9227737,example_0006,code,0.5,8192,bloat_sweep
19,0.9084941,example_0006,code,0.5,8192,bloat_sweep
20,0.9371623,example_0006,code,0.5,8192,bloat_sweep
21,0.9475675,example_0006,code,0.5,8192,bloat_sweep
22,0.9436537,example_0006,code,0.5,8192,bloat_sweep
23,0.9342752,example_0006,code,0.5,8192,bloat_sweep
0,0.9991556,example_0007,code,0.5,8192,bloat_sweep
1,0.9987856,example_0007,code,0.5,8192,bloat_sweep
2,0.9968075,example_0007,code,0.5,8192,bloat_sweep
3,0.9907449,example_0007,code,0.5,8192,bloat_sweep
4,0.9808939,example_0007,code,0.5,8192,bloat_sweep
5,0.9711168,example_0007,code,0.5,8192,bloat_sweep
6,0.9678714,example_0007,code,0.5,8192,bloat_sweep
7,0.97359765,example_0007,code,0.5,8192,bloat_sweep
8,0.9685947,example_0007,code,0.5,8192,bloat_sweep
9,0.97275215,example_0007,code,0.5,8192,bloat_sweep
10,0.9704444,example_0007,code,0.5,8192,bloat_sweep
11,0.96514827,example_0007,code,0.5,8192,bloat_sweep
12,0.94293267,example_0007,code,0.5,8192,bloat_sweep
13,0.93077964,example_0007,code,0.5,8192,bloat_sweep
14,0.9361936,example_0007,code,0.5,8192,bloat_sweep
15,0.9385097,example_0007,code,0.5,8192,bloat_sweep
16,0.9275634,example_0007,code,0.5,8192,bloat_sweep
17,0.9451646,example_0007,code,0.5,8192,bloat_sweep
18,0.9502661,example_0007,code,0.5,8192,bloat_sweep
19,0.9438404,example_0007,code,0.5,8192,bloat_sweep
20,0.96876985,example_0007,code,0.5,8192,bloat_sweep
21,0.97801834,example_0007,code,0.5,8192,bloat_sweep
22,0.9766459,example_0007,code,0.5,8192,bloat_sweep
23,0.97062397,example_0007,code,0.5,8192,bloat_sweep
0,0.9997541,example_0000,table,0.5,2048,bloat_sweep
1,0.9996962,example_0000,table,0.5,2048,bloat_sweep
2,0.99931467,example_0000,table,0.5,2048,bloat_sweep
3,0.99884504,example_0000,table,0.5,2048,bloat_sweep
4,0.99623066,example_0000,table,0.5,2048,bloat_sweep
5,0.9948645,example_0000,table,0.5,2048,bloat_sweep
6,0.99351966,example_0000,table,0.5,2048,bloat_sweep
7,0.9944786,example_0000,table,0.5,2048,bloat_sweep
8,0.9934112,example_0000,table,0.5,2048,bloat_sweep
9,0.99413717,example_0000,table,0.5,2048,bloat_sweep
10,0.9927459,example_0000,table,0.5,2048,bloat_sweep
11,0.9904616,example_0000,table,0.5,2048,bloat_sweep
12,0.98260957,example_0000,table,0.5,2048,bloat_sweep
13,0.9787746,example_0000,table,0.5,2048,bloat_sweep
14,0.9811773,example_0000,table,0.5,2048,bloat_sweep
15,0.97523654,example_0000,table,0.5,2048,bloat_sweep
16,0.9731014,example_0000,table,0.5,2048,bloat_sweep
17,0.9812476,example_0000,table,0.5,2048,bloat_sweep
18,0.98503095,example_0000,table,0.5,2048,bloat_sweep
19,0.9828675,example_0000,table,0.5,2048,bloat_sweep
20,0.98523897,example_0000,table,0.5,2048,bloat_sweep
21,0.99084485,example_0000,table,0.5,2048,bloat_sweep
22,0.9913832,example_0000,table,0.5,2048,bloat_sweep
23,0.9865046,example_0000,table,0.5,2048,bloat_sweep
0,0.9997456,example_0001,table,0.5,2048,bloat_sweep
1,0.999555,example_0001,table,0.5,2048,bloat_sweep
2,0.99934924,example_0001,table,0.5,2048,bloat_sweep
3,0.99827003,example_0001,table,0.5,2048,bloat_sweep
4,0.9948163,example_0001,table,0.5,2048,bloat_sweep
5,0.9936724,example_0001,table,0.5,2048,bloat_sweep
6,0.9940121,example_0001,table,0.5,2048,bloat_sweep
7,0.9938305,example_0001,table,0.5,2048,bloat_sweep
8,0.9919749,example_0001,table,0.5,2048,bloat_sweep
9,0.99427366,example_0001,table,0.5,2048,bloat_sweep
