layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,sink_prefix_tokens,total_tokens,experiment
6,4,1.800060272216797e-05,0.2546185851097107,1.8000591992979052e-05,14145.003311258279,example_0001,table,0,4096,sink_stress
6,5,7.873773574829102e-05,0.3489640951156616,7.873893251584718e-05,4431.980317940954,example_0001,table,0,4096,sink_stress
6,6,1.9431114196777344e-05,0.16607165336608887,1.943320262815586e-05,8546.687116564417,example_0001,table,0,4096,sink_stress
6,7,0.00018858909606933594,0.7376665472984314,0.00018854162694023873,3911.501580278129,example_0001,table,0,4096,sink_stress
6,8,0.00015616416931152344,0.714815080165863,0.00015619349536361666,4577.330916030534,example_0001,table,0,4096,sink_stress
6,9,1.3828277587890625e-05,0.2806330919265747,1.3826467816631476e-05,20294.146551724138,example_0001,table,0,4096,sink_stress
6,10,4.291534423828125e-06,0.5125607252120972,4.291130305178036e-06,119435.30555555556,example_0001,table,0,4096,sink_stress
6,11,0.00011259317398071289,0.8074250817298889,0.00011258936221851468,7171.172578083642,example_0001,table,0,4096,sink_stress
6,12,2.384185791015625e-06,0.35279011726379395,2.384658111268505e-06,147970.9,example_0001,table,0,4096,sink_stress
6,13,0.00037235021591186523,0.4957205653190613,0.00037237099046987773,1331.328797822955,example_0001,table,0,4096,sink_stress
7,0,0.0,0.7544007301330566,0.0,75440073.01330566,example_0001,table,0,4096,sink_stress
7,1,2.1517276763916016e-05,0.569542646408081,2.1520955687815706e-05,26469.08587257618,example_0001,table,0,4096,sink_stress
7,2,1.0132789611816406e-06,0.6684942245483398,1.0132578229762292e-06,659733.6470588235,example_0001,table,0,4096,sink_stress
7,3,1.1920928955078125e-07,0.41288065910339355,1.1918459620139623e-07,3463494.0,example_0001,table,0,4096,sink_stress
7,4,2.384185791015625e-07,0.25132083892822266,2.3837680650883104e-07,1054116.0,example_0001,table,0,4096,sink_stress
7,5,4.76837158203125e-07,0.8354969620704651,4.768105569671797e-07,1752164.125,example_0001,table,0,4096,sink_stress
7,6,0.0,0.06903344392776489,0.0,6903344.392776489,example_0001,table,0,4096,sink_stress
7,7,5.960464477539062e-07,0.5644615292549133,5.961326135151251e-07,947009.3,example_0001,table,0,4096,sink_stress
7,8,0.00019025802612304688,0.6421530246734619,0.0001902246009037814,3375.1691729323306,example_0001,table,0,4096,sink_stress
7,9,8.344650268554688e-07,0.8130223155021667,8.344345883150071e-07,974303.6428571428,example_0001,table,0,4096,sink_stress
7,10,1.1920928955078125e-07,0.33521193265914917,1.192236939923598e-07,2811961.5,example_0001,table,0,4096,sink_stress
7,11,0.0,0.6284186244010925,0.0,62841862.44010925,example_0001,table,0,4096,sink_stress
7,12,4.172325134277344e-07,0.5903534889221191,4.173513962222663e-07,1414926.857142857,example_0001,table,0,4096,sink_stress
7,13,0.0006057620048522949,0.348149836063385,0.0006057639545949429,574.7303945685329,example_0001,table,0,4096,sink_stress
8,0,0.001011967658996582,0.1843101978302002,0.0010118815322620828,182.13052185180823,example_0001,table,0,4096,sink_stress
8,1,3.844499588012695e-05,0.10315191745758057,3.844546793498961e-05,2683.1038759689923,example_0001,table,0,4096,sink_stress
8,2,1.901388168334961e-05,0.038519203662872314,1.9015313168795834e-05,2025.846394984326,example_0001,table,0,4096,sink_stress
8,3,0.0,0.0,0.0,0.0,example_0001,table,0,4096,sink_stress
8,4,3.5762786865234375e-07,0.01669442653656006,3.576279326012014e-07,46681.0,example_0001,table,0,4096,sink_stress
8,5,4.291534423828125e-06,0.04730808734893799,4.291524192037125e-06,11023.583333333334,example_0001,table,0,4096,sink_stress
8,6,0.00011628866195678711,0.4985458254814148,0.00011628769157667037,4287.14044079959,example_0001,table,0,4096,sink_stress
8,7,5.960464477539063e-08,0.05157768726348877,5.961509513823995e-08,865330.0,example_0001,table,0,4096,sink_stress
8,8,5.960464477539063e-08,0.36890870332717896,5.96011775285442e-08,6189261.0,example_0001,table,0,4096,sink_stress
8,9,0.0,0.2927256226539612,0.0,29272562.26539612,example_0001,table,0,4096,sink_stress
8,10,1.7881393432617188e-06,0.49854576587677,1.7882156588084522e-06,278807.0,example_0001,table,0,4096,sink_stress
8,11,2.86102294921875e-06,0.4817315936088562,2.8614773139693985e-06,168377.39583333334,example_0001,table,0,4096,sink_stress
8,12,1.1920928955078125e-07,0.4445860981941223,1.1921442699615467e-07,3729458.5,example_0001,table,0,4096,sink_stress
8,13,1.7881393432617188e-07,0.3117900490760803,1.7881323089163073e-07,1743656.3333333333,example_0001,table,0,4096,sink_stress
9,0,1.1920928955078125e-07,0.6346674561500549,1.192242554594277e-07,5323976.5,example_0001,table,0,4096,sink_stress
9,1,2.7418136596679688e-06,0.2575600743293762,2.742128452026761e-06,93937.84782608696,example_0001,table,0,4096,sink_stress
9,2,3.814697265625e-06,0.31858861446380615,3.814065271529266e-06,83516.09375,example_0001,table,0,4096,sink_stress
9,3,1.2636184692382812e-05,0.3975256085395813,1.263619523684581e-05,31459.306603773584,example_0001,table,0,4096,sink_stress
9,4,6.657838821411133e-05,0.6964707970619202,6.659433698928493e-05,10460.914055505818,example_0001,table,0,4096,sink_stress
9,5,2.384185791015625e-07,0.38443970680236816,2.3839016077986004e-07,1612457.0,example_0001,table,0,4096,sink_stress
9,6,3.796815872192383e-05,0.05803358554840088,3.7972420577284515e-05,1528.480376766091,example_0001,table,0,4096,sink_stress
9,7,2.1457672119140625e-06,0.9995517134666443,2.145910594807671e-06,465824.8611111111,example_0001,table,0,4096,sink_stress
9,8,0.0032194852828979492,0.7996567487716675,0.003219940717179887,248.38030880882735,example_0001,table,0,4096,sink_stress
9,9,0.00201416015625,0.861160933971405,0.0020144809897663985,427.5533558238636,example_0001,table,0,4096,sink_stress
9,10,0.004132688045501709,0.894005298614502,0.004132465377527399,216.32537679382708,example_0001,table,0,4096,sink_stress
9,11,0.0006836056709289551,0.5151819586753845,0.0006835559643342204,753.6244659516959,example_0001,table,0,4096,sink_stress
9,12,0.013910531997680664,0.5486753582954407,0.013909888620759862,39.443161367726454,example_0001,table,0,4096,sink_stress
9,13,0.056162238121032715,0.2611297369003296,0.05616916836372095,4.649560730424963,example_0001,table,0,4096,sink_stress
10,0,0.0004904270172119141,0.5214537978172302,0.0004904060881877457,1063.2648274185708,example_0001,table,0,4096,sink_stress
10,1,0.004548847675323486,0.7371492385864258,0.0045484117361264415,162.0518626256273,example_0001,table,0,4096,sink_stress
10,2,5.781650543212891e-06,0.4546651840209961,5.780738151393838e-06,78639.34020618557,example_0001,table,0,4096,sink_stress
10,3,3.874301910400391e-06,0.40798377990722656,3.874186912472104e-06,105305.10769230769,example_0001,table,0,4096,sink_stress
10,4,0.0003669857978820801,0.6898080110549927,0.00036689272550107643,1879.6585999675167,example_0001,table,0,4096,sink_stress
10,5,0.0005411505699157715,0.2453303337097168,0.000541090195128603,453.34948782905605,example_0001,table,0,4096,sink_stress
10,6,1.3887882232666016e-05,0.16044527292251587,1.3889841869813552e-05,11552.896995708155,example_0001,table,0,4096,sink_stress
10,7,0.00025832653045654297,0.07478266954421997,0.00025826452437018374,289.48892478080296,example_0001,table,0,4096,sink_stress
10,8,0.0001423358917236328,0.8380546569824219,0.00014235366767250144,5887.865996649916,example_0001,table,0,4096,sink_stress
10,9,0.0009505152702331543,0.2878468632698059,0.0009505422388378195,302.8324449739763,example_0001,table,0,4096,sink_stress
10,10,0.0024067163467407227,0.3513346314430237,0.0024066010172833266,145.98090544355838,example_0001,table,0,4096,sink_stress
10,11,1.3649463653564453e-05,0.21874505281448364,1.3648851875268804e-05,16025.908296943231,example_0001,table,0,4096,sink_stress
10,12,0.00047457218170166016,0.05780583620071411,0.0004746045439003838,121.80620447123839,example_0001,table,0,4096,sink_stress
10,13,0.002423703670501709,0.2947489619255066,0.0024237286630307857,121.61097312052726,example_0001,table,0,4096,sink_stress
11,0,9.417533874511719e-05,0.2654455900192261,9.419272069115996e-05,2818.63164556962,example_0001,table,0,4096,sink_stress
11,1,0.008035898208618164,0.392225980758667,0.00803621913592941,48.80922711763833,example_0001,table,0,4096,sink_stress
11,2,0.0020654797554016113,0.6840795874595642,0.0020657874585902104,331.19646206677635,example_0001,table,0,4096,sink_stress
11,3,0.008327364921569824,0.4336276650428772,0.008327227931326089,52.07261470188247,example_0001,table,0,4096,sink_stress
11,4,0.00019282102584838867,0.23075729608535767,0.00019282900234029437,1196.74343122102,example_0001,table,0,4096,sink_stress
11,5,0.00023859739303588867,0.23547393083572388,0.00023861033531457997,986.9090681988508,example_0001,table,0,4096,sink_stress
11,6,0.002061784267425537,0.2838785648345947,0.002061751824469467,137.68587204764245,example_0001,table,0,4096,sink_stress
11,7,4.458427429199219e-05,1.0000076293945312,4.458185616200522e-05,22429.604278074865,example_0001,table,0,4096,sink_stress
11,8,0.02278977632522583,0.795852541923523,0.022792115689707855,34.921472267483374,example_0001,table,0,4096,sink_stress
11,9,0.01789844036102295,0.8543118238449097,0.017897670142779168,47.73107637385692,example_0001,table,0,4096,sink_stress
11,10,0.011574387550354004,0.9304012060165405,0.011574288207441457,80.38448703820049,example_0001,table,0,4096,sink_stress
11,11,0.00033724308013916016,0.9992839694023132,0.0003372906866279802,2963.097030752916,example_0001,table,0,4096,sink_stress
11,12,0.05275225639343262,0.6637458801269531,0.052749476996799396,12.582322075034236,example_0001,table,0,4096,sink_stress
11,13,5.960464477539063e-08,1.0,5.960464477539063e-08,16777216.0,example_0001,table,0,4096,sink_stress
12,0,5.781650543212891e-06,0.11278903484344482,5.782991054785971e-06,19508.103092783505,example_0001,table,0,4096,sink_stress
12,1,0.0007872581481933594,0.6282122135162354,0.0007873100498268073,797.9748637189582,example_0001,table,0,4096,sink_stress
12,2,0.001682579517364502,0.18395310640335083,0.001682512125483255,109.32803145701229,example_0001,table,0,4096,sink_stress
12,3,0.011935770511627197,0.6658177971839905,0.01193461811057692,55.78339467363133,example_0001,table,0,4096,sink_stress
12,4,0.0070362091064453125,0.41620200872421265,0.007037137760102801,59.1514553402006,example_0001,table,0,4096,sink_stress
12,5,0.012568116188049316,0.16675376892089844,0.012568014308813453,13.268000265581577,example_0001,table,0,4096,sink_stress
12,6,1.9073486328125e-05,0.18116527795791626,1.907259506496603e-05,9498.278125,example_0001,table,0,4096,sink_stress
12,7,0.0006740689277648926,0.022972941398620605,0.0006739362069828587,34.0809974356707,example_0001,table,0,4096,sink_stress
12,8,1.3053417205810547e-05,0.11256325244903564,1.3054141605248122e-05,8623.278538812785,example_0001,table,0,4096,sink_stress
12,9,0.0004119873046875,0.041180551052093506,0.0004119667274881819,99.9558738425926,example_0001,table,0,4096,sink_stress
12,10,0.0008106827735900879,0.38847821950912476,0.0008105844050735993,479.1988089111095,example_0001,table,0,4096,sink_stress
12,11,0.002154707908630371,0.27550649642944336,0.0021546714349575326,127.86257261410789,example_0001,table,0,4096,sink_stress
12,12,6.872415542602539e-05,0.38813549280166626,6.87110989699652e-05,5647.730268863834,example_0001,table,0,4096,sink_stress
12,13,0.0021614432334899902,0.1288830041885376,0.0021615758098070797,59.628216088023606,example_0001,table,0,4096,sink_stress
13,0,0.02510237693786621,0.009230256080627441,0.025099121589149356,0.3677044649386914,example_0001,table,0,4096,sink_stress
13,1,6.020069122314453e-06,0.12836027145385742,6.020777524401734e-06,21322.059405940596,example_0001,table,0,4096,sink_stress
13,2,0.0012642741203308105,0.5362491011619568,0.0012641070014638158,424.15572108811466,example_0001,table,0,4096,sink_stress
13,3,7.18235969543457e-05,0.10615706443786621,7.183741018088123e-05,1478.02489626556,example_0001,table,0,4096,sink_stress
13,4,0.00012546777725219727,0.11422288417816162,0.00012546391848433387,910.3762470308789,example_0001,table,0,4096,sink_stress
13,5,0.03115248680114746,0.3290725350379944,0.0311525740725387,10.563283025799194,example_0001,table,0,4096,sink_stress
13,6,0.032924652099609375,0.1823209524154663,0.032922752545805914,5.537520999884139,example_0001,table,0,4096,sink_stress
13,7,0.06062281131744385,0.20807337760925293,0.06062554678552846,3.432262098827823,example_0001,table,0,4096,sink_stress
13,8,0.5655994415283203,0.3052866458892822,0.5655593940877809,0.5397576862246533,example_0001,table,0,4096,sink_stress
13,9,0.02990180253982544,0.8694273829460144,0.029907801136423592,29.076086024849054,example_0001,table,0,4096,sink_stress
13,10,0.001742243766784668,0.5244364738464355,0.00174224906293763,301.0121108450222,example_0001,table,0,4096,sink_stress
13,11,0.015115201473236084,0.7177873253822327,0.015114365450672016,47.48777756308386,example_0001,table,0,4096,sink_stress
13,12,0.010793805122375488,0.6822922229766846,0.010796542030170816,63.21146391297145,example_0001,table,0,4096,sink_stress
13,13,0.08931988477706909,0.004012048244476318,0.08933741975565286,0.04491774988839129,example_0001,table,0,4096,sink_stress
14,0,0.013045549392700195,0.6145216822624207,0.013046912624706692,47.10584918763821,example_0001,table,0,4096,sink_stress
14,1,0.0006592273712158203,0.050009191036224365,0.0006592506335005183,75.86030741410488,example_0001,table,0,4096,sink_stress
14,2,0.0007762908935546875,0.12025600671768188,0.0007763449413115651,154.91101044226045,example_0001,table,0,4096,sink_stress
14,3,0.01748645305633545,0.8115158081054688,0.017485729748222514,46.40825703709258,example_0001,table,0,4096,sink_stress
14,4,0.0017788410186767578,0.20180118083953857,0.001778973668578827,113.44531564133494,example_0001,table,0,4096,sink_stress
14,5,0.3184051513671875,0.028067171573638916,0.3184299960651904,0.08814923833085733,example_0001,table,0,4096,sink_stress
14,6,0.0014184117317199707,0.6947466731071472,0.001418344437946522,489.80606799176365,example_0001,table,0,4096,sink_stress
14,7,0.013257384300231934,0.15617400407791138,0.013259028913925284,11.780152143223242,example_0001,table,0,4096,sink_stress
14,8,0.04239463806152344,0.34237146377563477,0.042399836567868,8.075819948711027,example_0001,table,0,4096,sink_stress
14,9,0.33533167839050293,0.11607056856155396,0.3353527063755457,0.3461366045661412,example_0001,table,0,4096,sink_stress
14,10,0.00035578012466430664,0.022562742233276367,0.00035585463746436906,63.41765789914559,example_0001,table,0,4096,sink_stress
14,11,0.01970064640045166,0.02460765838623047,0.01970104095636376,1.249078730008895,example_0001,table,0,4096,sink_stress
14,12,0.0972452163696289,0.3937380313873291,0.09725294340691336,4.048919279388834,example_0001,table,0,4096,sink_stress
14,13,0.2308349609375,0.23824059963226318,0.23083952896139712,1.0320819630817029,example_0001,table,0,4096,sink_stress
15,0,0.004741311073303223,0.2216709852218628,0.004742066877295368,46.753098835893695,example_0001,table,0,4096,sink_stress
15,1,0.000940859317779541,0.03921991586685181,0.0009408073909494865,41.68520747545138,example_0001,table,0,4096,sink_stress
15,2,2.86102294921875e-06,0.1619647741317749,2.8615122842039695e-06,56610.791666666664,example_0001,table,0,4096,sink_stress
15,3,2.086162567138672e-06,0.20191067457199097,2.086043202789147e-06,96785.68571428572,example_0001,table,0,4096,sink_stress
15,4,2.390146255493164e-05,0.4822019338607788,2.3900163355530486e-05,20174.57855361596,example_0001,table,0,4096,sink_stress
15,5,6.604194641113281e-05,0.4671865701675415,6.60422967531926e-05,7074.088447653429,example_0001,table,0,4096,sink_stress
15,6,0.1389787197113037,0.056965649127960205,0.1389851730734005,0.40988756585391795,example_0001,table,0,4096,sink_stress
15,7,0.028817832469940186,0.044483482837677,0.028818442258060073,1.5436095995102206,example_0001,table,0,4096,sink_stress
15,8,0.018214941024780273,0.16501134634017944,0.018216603375659474,9.05912053822694,example_0001,table,0,4096,sink_stress
15,9,0.0280645489692688,0.004312396049499512,0.028063271025475057,0.15365990931198165,example_0001,table,0,4096,sink_stress
15,10,0.022570013999938965,0.21473824977874756,0.022571730704807003,9.514316197558772,example_0001,table,0,4096,sink_stress
15,11,0.010471045970916748,0.1246688961982727,0.010470914906732416,11.906059484844173,example_0001,table,0,4096,sink_stress
15,12,0.13477331399917603,0.008518099784851074,0.13474533243547648,0.06320316338665644,example_0001,table,0,4096,sink_stress
15,13,0.03921014070510864,0.045371055603027344,0.03920583155433022,1.15712554933821,example_0001,table,0,4096,sink_stress
16,0,0.07742470502853394,0.14691948890686035,0.07742786172970671,1.8975789297836518,example_0001,table,0,4096,sink_stress
16,1,0.0020134449005126953,0.9801568388938904,0.0020136705458537463,486.8058910597987,example_0001,table,0,4096,sink_stress
16,2,0.011316120624542236,0.8770503997802734,0.011315041538091842,77.50451138512427,example_0001,table,0,4096,sink_stress
16,3,0.33566969633102417,0.09558230638504028,0.3356823615392956,0.2847510735398074,example_0001,table,0,4096,sink_stress
16,4,0.0055457353591918945,0.8606248497962952,0.0055466094753416064,155.18678661249757,example_0001,table,0,4096,sink_stress
16,5,2.1517276763916016e-05,0.737314760684967,2.1517297284409794e-05,34266.174515235456,example_0001,table,0,4096,sink_stress
16,6,0.13479673862457275,0.720782458782196,0.13480720840648136,5.347180251813608,example_0001,table,0,4096,sink_stress
16,7,0.7193924188613892,0.07430011034011841,0.719314130091575,0.10328175331304733,example_0001,table,0,4096,sink_stress
16,8,0.0006538629531860352,0.9542142152786255,0.0006540265259327181,1459.3489516864174,example_0001,table,0,4096,sink_stress
16,9,0.06257617473602295,0.8145641684532166,0.06257025232549353,13.017161433875568,example_0001,table,0,4096,sink_stress
16,10,0.0001412034034729004,0.5997176170349121,0.00014121517055084884,4247.189531447868,example_0001,table,0,4096,sink_stress
16,11,0.0012260079383850098,0.1943313479423523,0.0012261000938545675,158.50741406971656,example_0001,table,0,4096,sink_stress
16,12,0.1490374207496643,0.15010476112365723,0.14905680668068988,1.0071615596178742,example_0001,table,0,4096,sink_stress
16,13,0.04662102460861206,0.21787208318710327,0.046621752673339865,4.6732581494327965,example_0001,table,0,4096,sink_stress
17,0,0.07462096214294434,0.22742140293121338,0.07462016155546426,3.047687893591665,example_0001,table,0,4096,sink_stress
17,1,0.09724569320678711,0.3509094715118408,0.0972370227226023,3.608483419061582,example_0001,table,0,4096,sink_stress
17,2,0.01520991325378418,0.30486124753952026,0.015210843463265497,20.043588839250724,example_0001,table,0,4096,sink_stress
17,3,0.0009855031967163086,0.24993032217025757,0.000985475236999225,253.60681020926575,example_0001,table,0,4096,sink_stress
17,4,0.01842820644378662,0.6881133913993835,0.01843178464905035,37.34022589221603,example_0001,table,0,4096,sink_stress
17,5,0.002252817153930664,0.8677129745483398,0.002252491710191637,385.1679542808763,example_0001,table,0,4096,sink_stress
17,6,0.0021896958351135254,0.6176919341087341,0.0021895937763253995,282.09029044287774,example_0001,table,0,4096,sink_stress
17,7,0.028029918670654297,0.4018886685371399,0.028026504148573893,14.337846401170406,example_0001,table,0,4096,sink_stress
17,8,0.2157449722290039,0.06685411930084229,0.21575122207963054,0.30987567687037243,example_0001,table,0,4096,sink_stress
17,9,0.0003733038902282715,0.6841196417808533,0.00037320828144588145,1832.6078556602267,example_0001,table,0,4096,sink_stress
17,10,0.0002707242965698242,0.5592968463897705,0.0002706676050445958,2065.9277851166885,example_0001,table,0,4096,sink_stress
17,11,0.003946483135223389,0.5566909909248352,0.0039470014121598595,141.06002023832897,example_0001,table,0,4096,sink_stress
17,12,0.016313135623931885,0.334439754486084,0.016311926124328455,20.50125507419005,example_0001,table,0,4096,sink_stress
17,13,0.00014960765838623047,0.8087355494499207,0.00014957358418472087,5405.709561752988,example_0001,table,0,4096,sink_stress
18,0,0.04983949661254883,0.24362653493881226,0.04983909260531698,4.888222223285273,example_0001,table,0,4096,sink_stress
18,1,0.39887142181396484,0.1424494981765747,0.39882311769871925,0.3571313721317786,example_0001,table,0,4096,sink_stress
18,2,0.0003712177276611328,0.43338245153427124,0.0003712254720279699,1167.4616249197175,example_0001,table,0,4096,sink_stress
18,3,0.0001480579376220703,0.7518609166145325,0.0001480836226547912,5078.153381642512,example_0001,table,0,4096,sink_stress
18,4,0.2711176872253418,0.31255632638931274,0.27112251911361307,1.152843732137361,example_0001,table,0,4096,sink_stress
18,5,0.02676534652709961,0.7482208609580994,0.026768299825368925,27.954835563236003,example_0001,table,0,4096,sink_stress
18,6,0.131317138671875,0.323824405670166,0.13129547680140816,2.4659721415291656,example_0001,table,0,4096,sink_stress
18,7,0.00020128488540649414,0.5356793999671936,0.00020132582925137316,2661.299674267101,example_0001,table,0,4096,sink_stress
18,8,0.00017243623733520508,0.2508498430252075,0.00017243183846313583,1454.739716557207,example_0001,table,0,4096,sink_stress
18,9,0.0015000104904174805,0.2064952850341797,0.0015002033673920312,137.66256059763174,example_0001,table,0,4096,sink_stress
18,10,0.019144654273986816,0.4418511986732483,0.0191446759551074,23.07961232152531,example_0001,table,0,4096,sink_stress
18,11,0.0035095810890197754,0.037688493728637695,0.003509888412122572,10.738744246870807,example_0001,table,0,4096,sink_stress
18,12,0.0019813179969787598,0.6411640048027039,0.0019813698423719883,323.6047952829337,example_0001,table,0,4096,sink_stress
18,13,0.5025842189788818,0.06972700357437134,0.5026016242232129,0.13873695381052387,example_0001,table,0,4096,sink_stress
19,0,0.00025081634521484375,0.6588690876960754,0.0002508269151824137,2626.89852661597,example_0001,table,0,4096,sink_stress
19,1,1.1920928955078125e-07,0.38184261322021484,1.1921711313972276e-07,3203128.0,example_0001,table,0,4096,sink_stress
19,2,0.2891998291015625,0.2812885046005249,0.289188452698065,0.9726440899857542,example_0001,table,0,4096,sink_stress
19,3,1.0669231414794922e-05,0.7944474220275879,1.0666863715620222e-05,74461.54189944133,example_0001,table,0,4096,sink_stress
19,4,0.0004215836524963379,0.550317645072937,0.0004216722233840946,1305.3581224374382,example_0001,table,0,4096,sink_stress
19,5,0.00048798322677612305,0.45034199953079224,0.000487992621756603,922.8636863319897,example_0001,table,0,4096,sink_stress
19,6,0.401780366897583,0.1428661346435547,0.40177509841193854,0.35558266758209317,example_0001,table,0,4096,sink_stress
19,7,0.02022528648376465,0.1684039831161499,0.02022417023291375,8.32640779903573,example_0001,table,0,4096,sink_stress
19,8,5.3822994232177734e-05,0.44802767038345337,5.381776553643796e-05,8324.094130675527,example_0001,table,0,4096,sink_stress
19,9,0.0005865097045898438,0.3949775695800781,0.0005864947426468222,673.4373983739837,example_0001,table,0,4096,sink_stress
19,10,0.0031798481941223145,0.5634073615074158,0.0031805302827332778,177.18058445331684,example_0001,table,0,4096,sink_stress
19,11,9.655952453613281e-06,0.11389315128326416,9.656976447170945e-06,11795.123456790123,example_0001,table,0,4096,sink_stress
19,12,0.00405573844909668,0.3771945834159851,0.004055874795519392,93.00268943624714,example_0001,table,0,4096,sink_stress
19,13,5.942583084106445e-05,0.4494752883911133,5.942386860709141e-05,7563.634904714142,example_0001,table,0,4096,sink_stress
20,0,0.0022670626640319824,0.8861855268478394,0.0022666006222886903,390.8959116603129,example_0001,table,0,4096,sink_stress
20,1,0.06002849340438843,0.1419958472251892,0.060027133803913266,2.3654741135783444,example_0001,table,0,4096,sink_stress
20,2,0.09223508834838867,0.10311663150787354,0.09223594049041128,1.117976177551685,example_0001,table,0,4096,sink_stress
20,3,0.0007857084274291992,0.12627530097961426,0.0007858389226936474,160.71521772113488,example_0001,table,0,4096,sink_stress
20,4,0.0014797449111938477,0.26796090602874756,0.0014796009833333015,181.08587770885362,example_0001,table,0,4096,sink_stress
20,5,0.05480009317398071,0.3348348140716553,0.05480115802154035,6.11011395562072,example_0001,table,0,4096,sink_stress
20,6,0.659934401512146,0.0048220157623291016,0.6598087102986506,0.007306810724338869,example_0001,table,0,4096,sink_stress
20,7,0.05593937635421753,0.41018766164779663,0.05594122692232978,7.332717816702486,example_0001,table,0,4096,sink_stress
20,8,0.6259523630142212,0.15263986587524414,0.6259725108835624,0.24385220808212887,example_0001,table,0,4096,sink_stress
20,9,0.009688496589660645,0.5996479988098145,0.009686547411438167,61.8927811204213,example_0001,table,0,4096,sink_stress
20,10,0.26490628719329834,0.3053939938545227,0.2649059082423569,1.152837847263629,example_0001,table,0,4096,sink_stress
20,11,0.5084376335144043,0.14634710550308228,0.5084342393496748,0.28783688668265384,example_0001,table,0,4096,sink_stress
20,12,0.8971244692802429,0.013182401657104492,0.8970156118997438,0.014694060978718646,example_0001,table,0,4096,sink_stress
20,13,0.00021904706954956055,0.05744969844818115,0.00021903213424911614,262.2710204081633,example_0001,table,0,4096,sink_stress
21,0,0.009602546691894531,0.5516285300254822,0.009601046207955048,57.44606589532228,example_0001,table,0,4096,sink_stress
21,1,0.7731005549430847,0.05120748281478882,0.7731924501505852,0.06623651022803714,example_0001,table,0,4096,sink_stress
21,2,0.4308266043663025,0.13483291864395142,0.4308789450699122,0.31296330653088494,example_0001,table,0,4096,sink_stress
21,3,0.2532191872596741,0.16467076539993286,0.253208682939808,0.6503091933197954,example_0001,table,0,4096,sink_stress
21,4,0.03320813179016113,0.32936036586761475,0.03321071901379532,9.91806368237786,example_0001,table,0,4096,sink_stress
21,5,0.02854764461517334,0.5044004321098328,0.02854516734101483,17.668723248773357,example_0001,table,0,4096,sink_stress
21,6,0.26779603958129883,0.2684705853462219,0.2678016263585821,1.002518878792897,example_0001,table,0,4096,sink_stress
21,7,0.0006098747253417969,0.767837643623352,0.0006098162779465355,1259.0087959343236,example_0001,table,0,4096,sink_stress
21,8,0.08851850032806396,0.2848946452140808,0.08851685421118058,3.218475732849234,example_0001,table,0,4096,sink_stress
21,9,2.4080276489257812e-05,0.008346974849700928,2.4083810707447632e-05,346.6311881188119,example_0001,table,0,4096,sink_stress
21,10,0.03741961717605591,0.480621337890625,0.03741664654176273,12.844100879742975,example_0001,table,0,4096,sink_stress
21,11,0.7839802503585815,0.05356675386428833,0.7839823998922345,0.06832666236144042,example_0001,table,0,4096,sink_stress
21,12,0.002392411231994629,0.6903139352798462,0.002392183665923428,288.5431760426529,example_0001,table,0,4096,sink_stress
21,13,0.09913164377212524,0.4936571717262268,0.09912228526473883,4.979814244390023,example_0001,table,0,4096,sink_stress
22,0,0.005718111991882324,0.052873432636260986,0.005718432045441309,9.24665916150687,example_0001,table,0,4096,sink_stress
22,1,0.11075222492218018,0.08673423528671265,0.110753069901046,0.7831376331053961,example_0001,table,0,4096,sink_stress
22,2,0.2137327790260315,0.053792357444763184,0.21373140317252023,0.2516804286637361,example_0001,table,0,4096,sink_stress
22,3,0.12356942892074585,0.0674736499786377,0.12356953203519871,0.5460383734711075,example_0001,table,0,4096,sink_stress
22,4,0.0012502074241638184,0.07890927791595459,0.001250185069112734,63.11694874851013,example_0001,table,0,4096,sink_stress
22,5,0.01675659418106079,0.07180404663085938,0.016756552232790364,4.285121776835545,example_0001,table,0,4096,sink_stress
22,6,0.05868750810623169,0.06289595365524292,0.05868779144949361,1.0717093924211847,example_0001,table,0,4096,sink_stress
22,7,0.10346698760986328,0.035926103591918945,0.10345946427903054,0.34722286230448046,example_0001,table,0,4096,sink_stress
22,8,0.0036954283714294434,0.03448629379272461,0.0036953270524475498,9.332150518556752,example_0001,table,0,4096,sink_stress
22,9,0.2684759497642517,0.03323698043823242,0.26845950029097204,0.12379872561180158,example_0001,table,0,4096,sink_stress
22,10,0.13274401426315308,0.03415381908416748,0.1327425267937757,0.2572908411256918,example_0001,table,0,4096,sink_stress
22,11,0.905998706817627,0.002326786518096924,0.9060921394468094,0.0025682007055726343,example_0001,table,0,4096,sink_stress
22,12,0.0030829310417175293,0.05966275930404663,0.003082828141226823,19.352609090733328,example_0001,table,0,4096,sink_stress
22,13,0.14120256900787354,0.04016101360321045,0.14120196303478846,0.284421267158185,example_0001,table,0,4096,sink_stress
23,0,0.025280356407165527,0.05300498008728027,0.025278777351459007,2.096686424573366,example_0001,table,0,4096,sink_stress
23,1,5.960464477539063e-08,2.5570392608642578e-05,5.961883058379236e-08,429.0,example_0001,table,0,4096,sink_stress
23,2,0.28497302532196045,0.05504727363586426,0.2849730762791174,0.19316661137899718,example_0001,table,0,4096,sink_stress
23,3,0.013610899448394775,0.11506325006484985,0.013610237481964512,8.453757997486347,example_0001,table,0,4096,sink_stress
