layer,cosine_similarity,example_id,filler_type,position_ratio,total_tokens,experiment
21,0.95577073,example_0003,natural,0.5,4096,position_sweep
22,0.95172507,example_0003,natural,0.5,4096,position_sweep
23,0.94143957,example_0003,natural,0.5,4096,position_sweep
0,0.9997861,example_0004,natural,0.5,4096,position_sweep
1,0.9995131,example_0004,natural,0.5,4096,position_sweep
2,0.99903744,example_0004,natural,0.5,4096,position_sweep
3,0.9980085,example_0004,natural,0.5,4096,position_sweep
4,0.9969808,example_0004,natural,0.5,4096,position_sweep
5,0.99211097,example_0004,natural,0.5,4096,position_sweep
6,0.99099433,example_0004,natural,0.5,4096,position_sweep
7,0.9894247,example_0004,natural,0.5,4096,position_sweep
8,0.9891468,example_0004,natural,0.5,4096,position_sweep
9,0.9893455,example_0004,natural,0.5,4096,position_sweep
10,0.9888323,example_0004,natural,0.5,4096,position_sweep
11,0.98730105,example_0004,natural,0.5,4096,position_sweep
12,0.9822192,example_0004,natural,0.5,4096,position_sweep
13,0.97820824,example_0004,natural,0.5,4096,position_sweep
14,0.9790501,example_0004,natural,0.5,4096,position_sweep
15,0.97375697,example_0004,natural,0.5,4096,position_sweep
16,0.9718597,example_0004,natural,0.5,4096,position_sweep
17,0.97827214,example_0004,natural,0.5,4096,position_sweep
18,0.9806074,example_0004,natural,0.5,4096,position_sweep
19,0.9739729,example_0004,natural,0.5,4096,position_sweep
20,0.97614014,example_0004,natural,0.5,4096,position_sweep
21,0.9812644,example_0004,natural,0.5,4096,position_sweep
22,0.97846526,example_0004,natural,0.5,4096,position_sweep
23,0.9570421,example_0004,natural,0.5,4096,position_sweep
0,0.99976265,example_0005,natural,0.5,4096,position_sweep
1,0.99953365,example_0005,natural,0.5,4096,position_sweep
2,0.9993723,example_0005,natural,0.5,4096,position_sweep
3,0.9990847,example_0005,natural,0.5,4096,position_sweep
4,0.9984126,example_0005,natural,0.5,4096,position_sweep
5,0.99514383,example_0005,natural,0.5,4096,position_sweep
6,0.9935991,example_0005,natural,0.5,4096,position_sweep
7,0.99148023,example_0005,natural,0.5,4096,position_sweep
8,0.9908717,example_0005,natural,0.5,4096,position_sweep
9,0.990887,example_0005,natural,0.5,4096,position_sweep
10,0.99020404,example_0005,natural,0.5,4096,position_sweep
11,0.9879742,example_0005,natural,0.5,4096,position_sweep
12,0.9843737,example_0005,natural,0.5,4096,position_sweep
13,0.9824956,example_0005,natural,0.5,4096,position_sweep
14,0.9867377,example_0005,natural,0.5,4096,position_sweep
15,0.98598033,example_0005,natural,0.5,4096,position_sweep
16,0.9858706,example_0005,natural,0.5,4096,position_sweep
17,0.98984706,example_0005,natural,0.5,4096,position_sweep
18,0.99139583,example_0005,natural,0.5,4096,position_sweep
19,0.98997,example_0005,natural,0.5,4096,position_sweep
20,0.99150014,example_0005,natural,0.5,4096,position_sweep
21,0.9926222,example_0005,natural,0.5,4096,position_sweep
22,0.9926462,example_0005,natural,0.5,4096,position_sweep
23,0.99007285,example_0005,natural,0.5,4096,position_sweep
0,0.9998978,example_0006,natural,0.5,4096,position_sweep
1,0.9994745,example_0006,natural,0.5,4096,position_sweep
2,0.9989889,example_0006,natural,0.5,4096,position_sweep
3,0.9979574,example_0006,natural,0.5,4096,position_sweep
4,0.9976888,example_0006,natural,0.5,4096,position_sweep
5,0.994974,example_0006,natural,0.5,4096,position_sweep
6,0.99400866,example_0006,natural,0.5,4096,position_sweep
7,0.99243826,example_0006,natural,0.5,4096,position_sweep
8,0.9916073,example_0006,natural,0.5,4096,position_sweep
9,0.9913264,example_0006,natural,0.5,4096,position_sweep
10,0.9904122,example_0006,natural,0.5,4096,position_sweep
11,0.9869716,example_0006,natural,0.5,4096,position_sweep
12,0.98250264,example_0006,natural,0.5,4096,position_sweep
13,0.9788378,example_0006,natural,0.5,4096,position_sweep
14,0.98294795,example_0006,natural,0.5,4096,position_sweep
15,0.98148954,example_0006,natural,0.5,4096,position_sweep
16,0.9780289,example_0006,natural,0.5,4096,position_sweep
17,0.9845229,example_0006,natural,0.5,4096,position_sweep
18,0.9870516,example_0006,natural,0.5,4096,position_sweep
19,0.98468816,example_0006,natural,0.5,4096,position_sweep
20,0.9905492,example_0006,natural,0.5,4096,position_sweep
21,0.9922935,example_0006,natural,0.5,4096,position_sweep
22,0.9914215,example_0006,natural,0.5,4096,position_sweep
23,0.9904308,example_0006,natural,0.5,4096,position_sweep
0,0.99989194,example_0007,natural,0.5,4096,position_sweep
1,0.9997045,example_0007,natural,0.5,4096,position_sweep
2,0.99932057,example_0007,natural,0.5,4096,position_sweep
3,0.99819034,example_0007,natural,0.5,4096,position_sweep
4,0.9979017,example_0007,natural,0.5,4096,position_sweep
5,0.99568033,example_0007,natural,0.5,4096,position_sweep
6,0.99449176,example_0007,natural,0.5,4096,position_sweep
7,0.9944992,example_0007,natural,0.5,4096,position_sweep
8,0.9940731,example_0007,natural,0.5,4096,position_sweep
9,0.993965,example_0007,natural,0.5,4096,position_sweep
10,0.9936657,example_0007,natural,0.5,4096,position_sweep
11,0.9917396,example_0007,natural,0.5,4096,position_sweep
12,0.98695093,example_0007,natural,0.5,4096,position_sweep
13,0.98523265,example_0007,natural,0.5,4096,position_sweep
14,0.9864712,example_0007,natural,0.5,4096,position_sweep
15,0.9815232,example_0007,natural,0.5,4096,position_sweep
16,0.97817993,example_0007,natural,0.5,4096,position_sweep
17,0.9839699,example_0007,natural,0.5,4096,position_sweep
18,0.9856949,example_0007,natural,0.5,4096,position_sweep
19,0.98209244,example_0007,natural,0.5,4096,position_sweep
20,0.98520625,example_0007,natural,0.5,4096,position_sweep
21,0.9884535,example_0007,natural,0.5,4096,position_sweep
22,0.98860514,example_0007,natural,0.5,4096,position_sweep
23,0.98556966,example_0007,natural,0.5,4096,position_sweep
0,0.9997812,example_0000,natural,0.7,4096,position_sweep
1,0.99971396,example_0000,natural,0.7,4096,position_sweep
2,0.9995949,example_0000,natural,0.7,4096,position_sweep
3,0.99917257,example_0000,natural,0.7,4096,position_sweep
4,0.9985679,example_0000,natural,0.7,4096,position_sweep
5,0.9954788,example_0000,natural,0.7,4096,position_sweep
6,0.99436045,example_0000,natural,0.7,4096,position_sweep
7,0.99348164,example_0000,natural,0.7,4096,position_sweep
8,0.99327123,example_0000,natural,0.7,4096,position_sweep
9,0.99377507,example_0000,natural,0.7,4096,position_sweep
10,0.9931484,example_0000,natural,0.7,4096,position_sweep
11,0.99185485,example_0000,natural,0.7,4096,position_sweep
12,0.9865111,example_0000,natural,0.7,4096,position_sweep
13,0.979932,example_0000,natural,0.7,4096,position_sweep
14,0.9811848,example_0000,natural,0.7,4096,position_sweep
15,0.9801607,example_0000,natural,0.7,4096,position_sweep
16,0.9786987,example_0000,natural,0.7,4096,position_sweep
17,0.9848805,example_0000,natural,0.7,4096,position_sweep
18,0.986925,example_0000,natural,0.7,4096,position_sweep
19,0.9842944,example_0000,natural,0.7,4096,position_sweep
20,0.9893579,example_0000,natural,0.7,4096,position_sweep
21,0.99145514,example_0000,natural,0.7,4096,position_sweep
22,0.9928257,example_0000,natural,0.7,4096,position_sweep
23,0.9919879,example_0000,natural,0.7,4096,position_sweep
0,0.9997044,example_0001,natural,0.7,4096,position_sweep
1,0.9992344,example_0001,natural,0.7,4096,position_sweep
2,0.9985743,example_0001,natural,0.7,4096,position_sweep
3,0.9950194,example_0001,natural,0.7,4096,position_sweep
4,0.99412674,example_0001,natural,0.7,4096,position_sweep
5,0.9891293,example_0001,natural,0.7,4096,position_sweep
6,0.98637474,example_0001,natural,0.7,4096,position_sweep
7,0.9830309,example_0001,natural,0.7,4096,position_sweep
8,0.98310804,example_0001,natural,0.7,4096,position_sweep
9,0.98298955,example_0001,natural,0.7,4096,position_sweep
10,0.98357475,example_0001,natural,0.7,4096,position_sweep
11,0.9809133,example_0001,natural,0.7,4096,position_sweep
12,0.9798927,example_0001,natural,0.7,4096,position_sweep
13,0.97707963,example_0001,natural,0.7,4096,position_sweep
14,0.9754199,example_0001,natural,0.7,4096,position_sweep
15,0.97700703,example_0001,natural,0.7,4096,position_sweep
16,0.9739995,example_0001,natural,0.7,4096,position_sweep
17,0.9770949,example_0001,natural,0.7,4096,position_sweep
18,0.9791194,example_0001,natural,0.7,4096,position_sweep
19,0.9720281,example_0001,natural,0.7,4096,position_sweep
20,0.9823335,example_0001,natural,0.7,4096,position_sweep
21,0.98654604,example_0001,natural,0.7,4096,position_sweep
22,0.9841733,example_0001,natural,0.7,4096,position_sweep
23,0.97770023,example_0001,natural,0.7,4096,position_sweep
0,0.9998305,example_0002,natural,0.7,4096,position_sweep
1,0.9995859,example_0002,natural,0.7,4096,position_sweep
2,0.9994244,example_0002,natural,0.7,4096,position_sweep
3,0.998491,example_0002,natural,0.7,4096,position_sweep
4,0.99761033,example_0002,natural,0.7,4096,position_sweep
5,0.9942976,example_0002,natural,0.7,4096,position_sweep
6,0.9938331,example_0002,natural,0.7,4096,position_sweep
7,0.9929238,example_0002,natural,0.7,4096,position_sweep
8,0.99262416,example_0002,natural,0.7,4096,position_sweep
9,0.99231476,example_0002,natural,0.7,4096,position_sweep
10,0.99219483,example_0002,natural,0.7,4096,position_sweep
11,0.9893113,example_0002,natural,0.7,4096,position_sweep
12,0.9823002,example_0002,natural,0.7,4096,position_sweep
13,0.9806324,example_0002,natural,0.7,4096,position_sweep
14,0.98017955,example_0002,natural,0.7,4096,position_sweep
15,0.9778844,example_0002,natural,0.7,4096,position_sweep
16,0.9737063,example_0002,natural,0.7,4096,position_sweep
17,0.9806173,example_0002,natural,0.7,4096,position_sweep
18,0.98364717,example_0002,natural,0.7,4096,position_sweep
19,0.9804034,example_0002,natural,0.7,4096,position_sweep
20,0.9865386,example_0002,natural,0.7,4096,position_sweep
21,0.989719,example_0002,natural,0.7,4096,position_sweep
22,0.98820305,example_0002,natural,0.7,4096,position_sweep
23,0.9851597,example_0002,natural,0.7,4096,position_sweep
0,0.99975353,example_0003,natural,0.7,4096,position_sweep
1,0.99952734,example_0003,natural,0.7,4096,position_sweep
2,0.9984848,example_0003,natural,0.7,4096,position_sweep
3,0.99667066,example_0003,natural,0.7,4096,position_sweep
4,0.99514157,example_0003,natural,0.7,4096,position_sweep
5,0.99041796,example_0003,natural,0.7,4096,position_sweep
6,0.98876977,example_0003,natural,0.7,4096,position_sweep
7,0.9869188,example_0003,natural,0.7,4096,position_sweep
8,0.9868029,example_0003,natural,0.7,4096,position_sweep
9,0.9870125,example_0003,natural,0.7,4096,position_sweep
10,0.98636454,example_0003,natural,0.7,4096,position_sweep
11,0.98550063,example_0003,natural,0.7,4096,position_sweep
12,0.979289,example_0003,natural,0.7,4096,position_sweep
13,0.9781869,example_0003,natural,0.7,4096,position_sweep
14,0.97849315,example_0003,natural,0.7,4096,position_sweep
15,0.9768017,example_0003,natural,0.7,4096,position_sweep
16,0.9770132,example_0003,natural,0.7,4096,position_sweep
17,0.9829255,example_0003,natural,0.7,4096,position_sweep
18,0.98465097,example_0003,natural,0.7,4096,position_sweep
19,0.9795318,example_0003,natural,0.7,4096,position_sweep
20,0.98085284,example_0003,natural,0.7,4096,position_sweep
21,0.9845475,example_0003,natural,0.7,4096,position_sweep
22,0.985273,example_0003,natural,0.7,4096,position_sweep
23,0.98249805,example_0003,natural,0.7,4096,position_sweep
0,0.9998136,example_0004,natural,0.7,4096,position_sweep
1,0.9995119,example_0004,natural,0.7,4096,position_sweep
2,0.9990368,example_0004,natural,0.7,4096,position_sweep
3,0.99859524,example_0004,natural,0.7,4096,position_sweep
4,0.9977825,example_0004,natural,0.7,4096,position_sweep
5,0.9951965,example_0004,natural,0.7,4096,position_sweep
6,0.99435264,example_0004,natural,0.7,4096,position_sweep
7,0.99393994,example_0004,natural,0.7,4096,position_sweep
8,0.99283224,example_0004,natural,0.7,4096,position_sweep
9,0.992249,example_0004,natural,0.7,4096,position_sweep
10,0.9915722,example_0004,natural,0.7,4096,position_sweep
11,0.9895302,example_0004,natural,0.7,4096,position_sweep
12,0.98316944,example_0004,natural,0.7,4096,position_sweep
13,0.9779236,example_0004,natural,0.7,4096,position_sweep
14,0.9761249,example_0004,natural,0.7,4096,position_sweep
15,0.9755249,example_0004,natural,0.7,4096,position_sweep
16,0.97851187,example_0004,natural,0.7,4096,position_sweep
17,0.98311615,example_0004,natural,0.7,4096,position_sweep
18,0.9855192,example_0004,natural,0.7,4096,position_sweep
19,0.98165596,example_0004,natural,0.7,4096,position_sweep
20,0.98009014,example_0004,natural,0.7,4096,position_sweep
21,0.97837156,example_0004,natural,0.7,4096,position_sweep
22,0.9768108,example_0004,natural,0.7,4096,position_sweep
23,0.96040726,example_0004,natural,0.7,4096,position_sweep
0,0.9998289,example_0005,natural,0.7,4096,position_sweep
1,0.99946713,example_0005,natural,0.7,4096,position_sweep
2,0.99899316,example_0005,natural,0.7,4096,position_sweep
3,0.9980983,example_0005,natural,0.7,4096,position_sweep
4,0.99705774,example_0005,natural,0.7,4096,position_sweep
5,0.99407613,example_0005,natural,0.7,4096,position_sweep
6,0.9919512,example_0005,natural,0.7,4096,position_sweep
7,0.9914601,example_0005,natural,0.7,4096,position_sweep
8,0.9903158,example_0005,natural,0.7,4096,position_sweep
9,0.98970354,example_0005,natural,0.7,4096,position_sweep
10,0.9904244,example_0005,natural,0.7,4096,position_sweep
11,0.9883455,example_0005,natural,0.7,4096,position_sweep
12,0.98389345,example_0005,natural,0.7,4096,position_sweep
13,0.9747902,example_0005,natural,0.7,4096,position_sweep
14,0.9772862,example_0005,natural,0.7,4096,position_sweep
15,0.9787154,example_0005,natural,0.7,4096,position_sweep
16,0.97960716,example_0005,natural,0.7,4096,position_sweep
17,0.9833887,example_0005,natural,0.7,4096,position_sweep
18,0.986413,example_0005,natural,0.7,4096,position_sweep
19,0.98369807,example_0005,natural,0.7,4096,position_sweep
20,0.98803633,example_0005,natural,0.7,4096,position_sweep
21,0.9916389,example_0005,natural,0.7,4096,position_sweep
22,0.9927524,example_0005,natural,0.7,4096,position_sweep
23,0.9908269,example_0005,natural,0.7,4096,position_sweep
0,0.9997263,example_0006,natural,0.7,4096,position_sweep
1,0.9993846,example_0006,natural,0.7,4096,position_sweep
2,0.99869096,example_0006,natural,0.7,4096,position_sweep
3,0.996943,example_0006,natural,0.7,4096,position_sweep
4,0.99639744,example_0006,natural,0.7,4096,position_sweep
5,0.99283427,example_0006,natural,0.7,4096,position_sweep
6,0.9908019,example_0006,natural,0.7,4096,position_sweep
7,0.98821074,example_0006,natural,0.7,4096,position_sweep
8,0.9885399,example_0006,natural,0.7,4096,position_sweep
9,0.98773754,example_0006,natural,0.7,4096,position_sweep
10,0.9876226,example_0006,natural,0.7,4096,position_sweep
11,0.98379695,example_0006,natural,0.7,4096,position_sweep
12,0.9683688,example_0006,natural,0.7,4096,position_sweep
13,0.9634405,example_0006,natural,0.7,4096,position_sweep
14,0.9643676,example_0006,natural,0.7,4096,position_sweep
15,0.96829045,example_0006,natural,0.7,4096,position_sweep
16,0.9694323,example_0006,natural,0.7,4096,position_sweep
17,0.97921,example_0006,natural,0.7,4096,position_sweep
18,0.9795668,example_0006,natural,0.7,4096,position_sweep
19,0.97255397,example_0006,natural,0.7,4096,position_sweep
20,0.9725833,example_0006,natural,0.7,4096,position_sweep
21,0.9816387,example_0006,natural,0.7,4096,position_sweep
22,0.98025155,example_0006,natural,0.7,4096,position_sweep
23,0.9740697,example_0006,natural,0.7,4096,position_sweep
0,0.9997208,example_0007,natural,0.7,4096,position_sweep
1,0.99938095,example_0007,natural,0.7,4096,position_sweep
2,0.9989022,example_0007,natural,0.7,4096,position_sweep
3,0.99773407,example_0007,natural,0.7,4096,position_sweep
4,0.99659574,example_0007,natural,0.7,4096,position_sweep
5,0.9924145,example_0007,natural,0.7,4096,position_sweep
6,0.99069524,example_0007,natural,0.7,4096,position_sweep
7,0.98848665,example_0007,natural,0.7,4096,position_sweep
8,0.98859704,example_0007,natural,0.7,4096,position_sweep
9,0.9877233,example_0007,natural,0.7,4096,position_sweep
10,0.98818684,example_0007,natural,0.7,4096,position_sweep
11,0.9861089,example_0007,natural,0.7,4096,position_sweep
12,0.9757201,example_0007,natural,0.7,4096,position_sweep
13,0.970752,example_0007,natural,0.7,4096,position_sweep
14,0.97200644,example_0007,natural,0.7,4096,position_sweep
15,0.97194004,example_0007,natural,0.7,4096,position_sweep
16,0.96912324,example_0007,natural,0.7,4096,position_sweep
17,0.9746189,example_0007,natural,0.7,4096,position_sweep
18,0.97240144,example_0007,natural,0.7,4096,position_sweep
19,0.957746,example_0007,natural,0.7,4096,position_sweep
20,0.9709882,example_0007,natural,0.7,4096,position_sweep
21,0.9736875,example_0007,natural,0.7,4096,position_sweep
22,0.97307605,example_0007,natural,0.7,4096,position_sweep
23,0.97025806,example_0007,natural,0.7,4096,position_sweep
0,0.99969643,example_0000,natural,0.9,4096,position_sweep
1,0.99914294,example_0000,natural,0.9,4096,position_sweep
2,0.9987455,example_0000,natural,0.9,4096,position_sweep
3,0.997839,example_0000,natural,0.9,4096,position_sweep
4,0.99735916,example_0000,natural,0.9,4096,position_sweep
5,0.9943429,example_0000,natural,0.9,4096,position_sweep
6,0.99341995,example_0000,natural,0.9,4096,position_sweep
7,0.9921864,example_0000,natural,0.9,4096,position_sweep
