layer,head,relevant_mass,sink_mass,relevant_ratio,sink_over_relevant,example_id,filler_type,total_tokens,experiment
7,5,0.0004730820655822754,0.7508302330970764,0.00047299641590645765,1587.1035655789342,example_0000,natural,1024,bloat_sweep
7,6,1.531839370727539e-05,0.09204107522964478,1.531674674683027e-05,6008.533073929961,example_0000,natural,1024,bloat_sweep
7,7,1.2516975402832031e-06,0.7110279202461243,1.251883936290315e-06,568050.9047619047,example_0000,natural,1024,bloat_sweep
7,8,0.0002776980400085449,0.6278718113899231,0.00027776721187896907,2260.9875509766043,example_0000,natural,1024,bloat_sweep
7,9,0.0011469125747680664,0.7652739882469177,0.0011469799829878346,667.2470117451409,example_0000,natural,1024,bloat_sweep
7,10,0.00017219781875610352,0.41251659393310547,0.00017217803244313297,2395.597092419522,example_0000,natural,1024,bloat_sweep
7,11,1.7881393432617188e-06,0.7080130577087402,1.788341444455307e-06,395949.6,example_0000,natural,1024,bloat_sweep
7,12,1.2040138244628906e-05,0.49084997177124023,1.2038109077663921e-05,40767.80198019802,example_0000,natural,1024,bloat_sweep
7,13,0.0009770989418029785,0.38026177883148193,0.0009770800725255311,389.17428170560606,example_0000,natural,1024,bloat_sweep
8,0,0.0006867647171020508,0.24767017364501953,0.0006867773251185499,360.63322339871553,example_0000,natural,1024,bloat_sweep
8,1,4.13060188293457e-05,0.1269906759262085,4.1307180940473314e-05,3074.3867243867244,example_0000,natural,1024,bloat_sweep
8,2,1.9431114196777344e-05,0.04190713167190552,1.9431023858793915e-05,2156.70245398773,example_0000,natural,1024,bloat_sweep
8,3,0.0,0.0,0.0,0.0,example_0000,natural,1024,bloat_sweep
8,4,6.818771362304688e-05,0.02815830707550049,6.819574156937597e-05,412.9527972027972,example_0000,natural,1024,bloat_sweep
8,5,3.0875205993652344e-05,0.049586713314056396,3.088169811661585e-05,1606.0366795366795,example_0000,natural,1024,bloat_sweep
8,6,0.00014710426330566406,0.3391907811164856,0.00014711398776843759,2305.7848460291734,example_0000,natural,1024,bloat_sweep
8,7,1.3709068298339844e-06,0.059819042682647705,1.3705290957368202e-06,43634.65217391304,example_0000,natural,1024,bloat_sweep
8,8,1.8417835235595703e-05,0.4209297299385071,1.841873766197909e-05,22854.462783171522,example_0000,natural,1024,bloat_sweep
8,9,1.2159347534179688e-05,0.3779448866844177,1.2159217079933024e-05,31082.66176470588,example_0000,natural,1024,bloat_sweep
8,10,4.309415817260742e-05,0.47395938634872437,4.309872051046053e-05,10998.228215767635,example_0000,natural,1024,bloat_sweep
8,11,0.00010508298873901367,0.6324874758720398,0.00010508460472989203,6018.933068633012,example_0000,natural,1024,bloat_sweep
8,12,2.1398067474365234e-05,0.4941589832305908,2.1397133904575218e-05,23093.626740947075,example_0000,natural,1024,bloat_sweep
8,13,2.6464462280273438e-05,0.32702314853668213,2.646371461148704e-05,12357.067567567568,example_0000,natural,1024,bloat_sweep
9,0,5.185604095458984e-06,0.5400484204292297,5.1844508427056685e-06,104143.7816091954,example_0000,natural,1024,bloat_sweep
9,1,4.941225051879883e-05,0.28454089164733887,4.941305457138407e-05,5758.509047044632,example_0000,natural,1024,bloat_sweep
9,2,7.611513137817383e-05,0.4567486643791199,7.611121177154955e-05,6000.760375880971,example_0000,natural,1024,bloat_sweep
9,3,0.0007138848304748535,0.46071481704711914,0.0007138610878892515,645.3629456458211,example_0000,natural,1024,bloat_sweep
9,4,7.861852645874023e-05,0.8836255669593811,7.861126378423776e-05,11239.406368460955,example_0000,natural,1024,bloat_sweep
